token_id,chain_id,contract_address,source,name,symbol,is_active,last_updated,search_id,decimals
1-0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,1,0xcc8fa225d80b9c7d42f96e9570156c65d6caaa25,coinmarketcap,Smooth Love Potion,SLP,true,2024-10-22 02:19:00.06987+00,5824,0
1-0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,1,0xccc8cb5229b0ac8069c51fd58367fd1e622afd97,coinmarketcap,Gods Unchained,GODS,true,2024-10-22 02:15:00.105077+00,10631,18
1-0xcd2828fc4d8e8a0ede91bb38cf64b1a81de65bf6,1,0xcd2828fc4d8e8a0ede91bb38cf64b1a81de65bf6,coinmarketcap,OddzToken,ODDZ,true,2024-10-22 02:14:00.080781+00,8717,18
1-0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,1,0xcd5fe23c85820f7b72d0926fc9b05b43e359b7ee,coinmarketcap,Wrapped eETH,weETH,true,2024-10-22 02:11:00.05839+00,28695,18
1-0xcdf7028ceab81fa0c6971208e83fa7872994bee5,1,0xcdf7028ceab81fa0c6971208e83fa7872994bee5,coinmarketcap,Threshold Network Token,T,true,2024-10-22 02:10:00.076595+00,17751,18
1-0xcef46305d096fa876dd23048bf80f9345282e3fc,1,0xcef46305d096fa876dd23048bf80f9345282e3fc,coinmarketcap,BANQUEUNIVERSAL,CBU,true,2024-10-22 02:12:00.06871+00,6377,0
1-0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,1,0xcf0c122c6b73ff809c693db761e7baebe62b6a2e,coinmarketcap,FLOKI,FLOKI,true,2024-10-22 02:16:00.07793+00,10804,9
1-0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,1,0xcf3c8be2e2c42331da80ef210e9b1b307c03d36a,coinmarketcap,BEPRO Network,BEPRO,true,2024-10-22 02:08:00.070009+00,5062,18
1-0xcf91b70017eabde82c9671e30e5502d312ea6eb2,1,0xcf91b70017eabde82c9671e30e5502d312ea6eb2,coinmarketcap,I love puppies,PUPPIES,true,2024-10-22 02:10:00.076595+00,29634,9
1-0xcfeb09c3c5f0f78ad72166d55f9e6e9a60e96eec,1,0xcfeb09c3c5f0f78ad72166d55f9e6e9a60e96eec,coinmarketcap,vEmpire DDAO,VEMP,true,2024-10-22 02:11:00.05839+00,11423,18
1-0xd0929d411954c47438dc1d871dd6081f5c5e149c,1,0xd0929d411954c47438dc1d871dd6081f5c5e149c,coinmarketcap,Refereum,RFR,true,2024-10-22 02:15:00.105077+00,2553,4
1-0xd12a99dbc40036cec6f1b776dccd2d36f5953b94,1,0xd12a99dbc40036cec6f1b776dccd2d36f5953b94,coinmarketcap,Draggy,DRAGGY,true,2024-10-22 02:12:00.06871+00,31982,9
1-0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,1,0xd13c7342e1ef687c5ad21b27c2b65d772cab5c8c,coinmarketcap,Ultra Token,UOS,true,2024-10-22 02:18:00.077743+00,4189,4
1-0xd13cfd3133239a3c73a9e535a5c4dadee36b395c,1,0xd13cfd3133239a3c73a9e535a5c4dadee36b395c,coinmarketcap,VAIOT,VAI,true,2024-10-22 02:11:00.05839+00,8479,18
1-0xd1d2eb1b1e90b638588728b4130137d262c87cae,1,0xd1d2eb1b1e90b638588728b4130137d262c87cae,coinmarketcap,Gala,GALA,true,2024-10-22 02:12:00.06871+00,7080,8
1-0xd1e0e39bd1758abe0865d5289895a9197c6cd549,1,0xd1e0e39bd1758abe0865d5289895a9197c6cd549,coinmarketcap,UAHg,UAHg,true,2024-10-22 02:07:00.087322+00,31625,6
1-0xd26114cd6ee289accf82350c8d8487fedb8a0c07,1,0xd26114cd6ee289accf82350c8d8487fedb8a0c07,coinmarketcap,OMG Network,OMG,true,2024-10-22 02:11:00.05839+00,1808,18
1-0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,1,0xd2877702675e6ceb975b4a1dff9fb7baf4c91ea9,coinmarketcap,Terra,LUNA,true,2024-10-22 02:16:00.07793+00,11178,18
1-0xd291e7a03283640fdc51b121ac401383a46cc623,1,0xd291e7a03283640fdc51b121ac401383a46cc623,coinmarketcap,Rari Governance Token (RGT),RGT,true,2024-10-22 02:08:00.070009+00,7486,18
1-0xd2946be786f35c3cc402c29b323647abda799071,1,0xd2946be786f35c3cc402c29b323647abda799071,coinmarketcap,Vikky Token,VIKKY,true,2024-10-22 02:15:00.105077+00,2965,8
1-0xd29da236dd4aac627346e1bba06a619e8c22d7c5,1,0xd29da236dd4aac627346e1bba06a619e8c22d7c5,coinmarketcap,MAGA,MAGA,true,2024-10-22 02:11:00.05839+00,31305,9
1-0xd2b274cfbf9534f56b59ad0fb7e645e0354f4941,1,0xd2b274cfbf9534f56b59ad0fb7e645e0354f4941,coinmarketcap,XDOGE,XDOGE,true,2024-10-22 02:15:00.105077+00,27691,8
1-0xd2ba23de8a19316a638dc1e7a9adda1d74233368,1,0xd2ba23de8a19316a638dc1e7a9adda1d74233368,coinmarketcap,QuickSwap,QUICK,true,2024-10-22 02:09:00.062665+00,19966,18
1-0xd2d6158683aee4cc838067727209a0aaf4359de3,1,0xd2d6158683aee4cc838067727209a0aaf4359de3,coinmarketcap,Bounty0x Token,BNTY,true,2024-10-22 02:11:00.05839+00,2310,18
1-0xd31695a1d35e489252ce57b129fd4b1b05e6acac,1,0xd31695a1d35e489252ce57b129fd4b1b05e6acac,coinmarketcap,TOKPIE,TKP,true,2024-10-22 02:16:00.07793+00,4116,18
1-0xd33526068d116ce69f19a9ee46f0bd304f21a51f,1,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,coinmarketcap,Rocket Pool,RPL,true,2024-10-22 02:09:00.062665+00,2943,18
1-0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9,1,0xd38bb40815d2b0c2d2c866e0c72c5728ffc76dd9,coinmarketcap,Symbiosis,SIS,true,2024-10-22 02:16:00.07793+00,15084,18
1-0xd39a2cecba2657e125ba6a5c98ad2f6b6d7e83fd,1,0xd39a2cecba2657e125ba6a5c98ad2f6b6d7e83fd,coinmarketcap,Luxochain,LUXO,true,2024-10-22 02:08:00.070009+00,8443,18
1-0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,1,0xd3e4ba569045546d09cf021ecc5dfe42b1d7f6e4,coinmarketcap,Morpheus.Network,MNW,true,2024-10-22 02:12:00.06871+00,2763,18
1-0xd417144312dbf50465b1c641d016962017ef6240,1,0xd417144312dbf50465b1c641d016962017ef6240,coinmarketcap,Covalent,CQT,true,2024-10-22 02:09:00.062665+00,7411,18
1-0xd433138d12beb9929ff6fd583dc83663eea6aaa5,1,0xd433138d12beb9929ff6fd583dc83663eea6aaa5,coinmarketcap,Bitrue Coin,BTR,true,2024-10-22 02:11:00.05839+00,4167,18
1-0xd46ba6d942050d489dbd938a2c909a5d5039a161,1,0xd46ba6d942050d489dbd938a2c909a5d5039a161,coinmarketcap,Ampleforth,AMPL,true,2024-10-22 02:08:00.070009+00,4056,9
1-0xd478161c952357f05f0292b56012cd8457f1cfbf,1,0xd478161c952357f05f0292b56012cd8457f1cfbf,coinmarketcap,Polkamarkets,POLK,true,2024-10-22 02:09:00.062665+00,8579,18
1-0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,1,0xd49ff13661451313ca1553fd6954bd1d9b6e02b9,coinmarketcap,ElectrifyAsia,ELEC,true,2024-10-22 02:14:00.080781+00,2573,18
1-0xd4c435f5b09f855c3317c8524cb1f586e42795fa,1,0xd4c435f5b09f855c3317c8524cb1f586e42795fa,coinmarketcap,Cindicator Token,CND,true,2024-10-22 02:16:00.07793+00,2043,18
1-0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,1,0xd4f4d0a10bcae123bb6655e8fe93a30d01eebd04,coinmarketcap,LinqAI,LNQ,true,2024-10-22 02:10:00.076595+00,30177,18
1-0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,1,0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,coinmarketcap,Populous,PPT,true,2024-10-22 02:10:00.076595+00,1789,8
1-0xd533a949740bb3306d119cc777fa900ba034cd52,1,0xd533a949740bb3306d119cc777fa900ba034cd52,coinmarketcap,Curve DAO Token,CRV,true,2024-10-22 02:13:00.086662+00,6538,18
1-0xd55210bb6898c021a19de1f58d27b71f095921ee,1,0xd55210bb6898c021a19de1f58d27b71f095921ee,coinmarketcap,Chickencoin,CHKN,true,2024-10-22 02:10:00.076595+00,29999,18
1-0xd559f20296ff4895da39b5bd9add54b442596a61,1,0xd559f20296ff4895da39b5bd9add54b442596a61,coinmarketcap,FintruX Network,FTX,true,2024-10-22 02:10:00.076595+00,2667,18
1-0xd5930c307d7395ff807f2921f12c5eb82131a789,1,0xd5930c307d7395ff807f2921f12c5eb82131a789,coinmarketcap,Bolt Token,BOLT,true,2024-10-22 02:13:00.086662+00,3843,18
1-0xd5e2a54fef5f9e4a6b21ec646bbed7a160a00f18,1,0xd5e2a54fef5f9e4a6b21ec646bbed7a160a00f18,coinmarketcap,BeforeCoinMarketCap,BCMC1,true,2024-10-22 02:13:00.086662+00,9318,18
1-0xd5f788ca0de8f17cbde1d1e35aa8f005a87fa00b,1,0xd5f788ca0de8f17cbde1d1e35aa8f005a87fa00b,coinmarketcap,Shivers,SHVR,true,2024-10-22 02:08:00.070009+00,3645,8
1-0xd6327ce1fb9d6020e8c2c0e124a1ec23dcab7536,1,0xd6327ce1fb9d6020e8c2c0e124a1ec23dcab7536,coinmarketcap,Cum Inu,CUMINU,true,2024-10-22 02:15:00.105077+00,10061,18
1-0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3,1,0xd69f306549e9d96f183b1aeca30b8f4353c2ecc3,coinmarketcap,MCH Coin,MCHC,true,2024-10-22 02:09:00.062665+00,9686,18
1-0xd6a55c63865affd67e2fb9f284f87b7a9e5ff3bd,1,0xd6a55c63865affd67e2fb9f284f87b7a9e5ff3bd,coinmarketcap,Switch,ESH,true,2024-10-22 02:13:00.086662+00,4096,18
1-0xd6caf5bd23cf057f5fccce295dcc50c01c198707,1,0xd6caf5bd23cf057f5fccce295dcc50c01c198707,coinmarketcap,Evanesco Network,EVA,true,2024-10-22 02:15:00.105077+00,10686,18
1-0xd7394087e1dbbe477fe4f1cf373b9ac9459565ff,1,0xd7394087e1dbbe477fe4f1cf373b9ac9459565ff,coinmarketcap,RealTract,RET,true,2024-10-22 02:12:00.06871+00,3280,8
1-0xd82df0abd3f51425eb15ef7580fda55727875f14,1,0xd82df0abd3f51425eb15ef7580fda55727875f14,coinmarketcap,DAV Token,DAV,true,2024-10-22 02:12:00.06871+00,3220,18
1-0xd8912c10681d8b21fd3742244f44658dba12264e,1,0xd8912c10681d8b21fd3742244f44658dba12264e,coinmarketcap,Pluton,PLU,true,2024-10-22 02:12:00.06871+00,1392,18
1-0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,1,0xd9016a907dc0ecfa3ca425ab20b6b785b42f2373,coinmarketcap,GAMEE Token,GMEE,true,2024-10-22 02:14:00.080781+00,9103,18
1-0xd938137e6d96c72e4a6085412ada2dad78ff89c4,1,0xd938137e6d96c72e4a6085412ada2dad78ff89c4,coinmarketcap,Change Your Life,AAA,true,2024-10-22 02:17:00.090605+00,3287,8
1-0xd9a442856c234a39a81a089c06451ebaa4306a72,1,0xd9a442856c234a39a81a089c06451ebaa4306a72,coinmarketcap,pufETH,pufETH,true,2024-10-22 02:10:00.076595+00,29325,18
1-0xd9fcd98c322942075a5c3860693e9f4f03aae07b,1,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,coinmarketcap,Euler,EUL,true,2024-10-22 02:19:00.06987+00,14280,18
1-0xda30f261a962d5aae94c9ecd170544600d193766,1,0xda30f261a962d5aae94c9ecd170544600d193766,coinmarketcap,Orbler,ORBR,true,2024-10-22 02:10:00.076595+00,17520,18
1-0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b,1,0xdab396ccf3d84cf2d07c4454e10c8a6f5b008d2b,coinmarketcap,Goldfinch,GFI,true,2024-10-22 02:11:00.05839+00,13967,18
1-0xdac17f958d2ee523a2206206994597c13d831ec7,1,0xdac17f958d2ee523a2206206994597c13d831ec7,coinmarketcap,Tether,USDT,true,2024-10-22 02:11:00.05839+00,825,6
1-0xdb0238975ce84f89212ffa56c64c0f2b47f8f153,1,0xdb0238975ce84f89212ffa56c64c0f2b47f8f153,coinmarketcap,HeyFlork,Flork,true,2024-10-22 02:18:00.077743+00,32057,18
1-0xdb25f211ab05b1c97d595516f45794528a807ad8,1,0xdb25f211ab05b1c97d595516f45794528a807ad8,coinmarketcap,STASIS EURO,EURS,true,2024-10-22 02:09:00.062665+00,2989,2
1-0xdbb7a34bf10169d6d2d0d02a6cbb436cf4381bfa,1,0xdbb7a34bf10169d6d2d0d02a6cbb436cf4381bfa,coinmarketcap,Zentry,ZENT,true,2024-10-22 02:10:00.076595+00,30963,18
1-0xdc0327d50e6c73db2f8117760592c8bbf1cdcf38,1,0xdc0327d50e6c73db2f8117760592c8bbf1cdcf38,coinmarketcap,Stronger,STRNGR,true,2024-10-22 02:11:00.05839+00,19423,18
1-0xdc349913d53b446485e98b76800b6254f43df695,1,0xdc349913d53b446485e98b76800b6254f43df695,coinmarketcap,Bezoge Earth,BEZOGE,true,2024-10-22 02:13:00.086662+00,9996,9
1-0xdc7ac5d5d4a9c3b5d8f3183058a92776dc12f4f3,1,0xdc7ac5d5d4a9c3b5d8f3183058a92776dc12f4f3,coinmarketcap,Monkas,MONKAS,true,2024-10-22 02:10:00.076595+00,31368,9
1-0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c,1,0xdc9ac3c20d1ed0b540df9b1fedc10039df13f99c,coinmarketcap,xMoney,UTK,true,2024-10-22 02:08:00.070009+00,2320,18
1-0xdcd85914b8ae28c1e62f1c488e1d968d5aaffe2b,1,0xdcd85914b8ae28c1e62f1c488e1d968d5aaffe2b,coinmarketcap,TOP Network,TOP,true,2024-10-22 02:09:00.062665+00,3826,18
1-0xdd16ec0f66e54d453e6756713e533355989040e4,1,0xdd16ec0f66e54d453e6756713e533355989040e4,coinmarketcap,Tokenomy Token,TEN,true,2024-10-22 02:12:00.06871+00,2576,18
1-0xdd974d5c2e2928dea5f71b9825b8b646686bd200,1,0xdd974d5c2e2928dea5f71b9825b8b646686bd200,coinmarketcap,Kyber Network Crystal Legacy,KNCL,true,2024-10-22 02:13:00.086662+00,1982,18
1-0xdddddd4301a082e62e84e43f474f044423921918,1,0xdddddd4301a082e62e84e43f474f044423921918,coinmarketcap,DeversiFi Token,DVF,true,2024-10-22 02:13:00.086662+00,10759,18
1-0xde075d9adbd0240b4462f124af926452ad0bac91,1,0xde075d9adbd0240b4462f124af926452ad0bac91,coinmarketcap,Bubblefong,BBF,true,2024-10-22 02:11:00.05839+00,19134,18
1-0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,1,0xde30da39c46104798bb5aa3fe8b9e0e1f348163f,coinmarketcap,Gitcoin,GTC,true,2024-10-22 02:17:00.090605+00,10052,18
1-0xde4ee8057785a7e8e800db58f9784845a5c2cbd6,1,0xde4ee8057785a7e8e800db58f9784845a5c2cbd6,coinmarketcap,DeXe,DEXE,true,2024-10-22 02:09:00.062665+00,7326,18
1-0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,1,0xde5ed76e7c05ec5e4572cfc88d1acea165109e44,coinmarketcap,DEUS,DEUS,true,2024-10-22 02:09:00.062665+00,12972,18
1-0xde67d97b8770dc98c746a3fc0093c538666eb493,1,0xde67d97b8770dc98c746a3fc0093c538666eb493,coinmarketcap,Bitrock,BITROCK,true,2024-10-22 02:07:00.087322+00,27606,9
1-0xde7d85157d9714eadf595045cc12ca4a5f3e2adb,1,0xde7d85157d9714eadf595045cc12ca4a5f3e2adb,coinmarketcap,Standard Tokenization Protocol,STPT,true,2024-10-22 02:09:00.062665+00,4006,18
1-0xdebe620609674f21b1089042527f420372ea98a5,1,0xdebe620609674f21b1089042527f420372ea98a5,coinmarketcap,ALTAVA,TAVA,true,2024-10-22 02:08:00.070009+00,19786,18
1-0xdecf7be29f8832e9c2ddf0388c9778b8ba76af43,1,0xdecf7be29f8832e9c2ddf0388c9778b8ba76af43,coinmarketcap,BonusCloud Token,BxC,true,2024-10-22 02:15:00.105077+00,4703,18
1-0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,1,0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,coinmarketcap,CoW Protocol Token,COW,true,2024-10-22 02:17:00.090605+00,19269,18
1-0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,1,0xdefa4e8a7bcba345f687a2f1456f5edd9ce97202,coinmarketcap,Kyber Network,KNC,true,2024-10-22 02:13:00.086662+00,9444,18
1-0xdf09a216fac5adc3e640db418c0b956076509503,1,0xdf09a216fac5adc3e640db418c0b956076509503,coinmarketcap,Pokmi,PKN,true,2024-10-22 02:12:00.06871+00,12692,18
1-0xdf2c7238198ad8b389666574f2d8bc411a4b7428,1,0xdf2c7238198ad8b389666574f2d8bc411a4b7428,coinmarketcap,Mainframe Token,MFT,true,2024-10-22 02:19:00.06987+00,2896,18
1-0xdf49c9f599a0a9049d97cff34d0c30e468987389,1,0xdf49c9f599a0a9049d97cff34d0c30e468987389,coinmarketcap,Smart Advertising Transaction Token,SATT,true,2024-10-22 02:19:00.06987+00,7244,18
1-0xdf574c24545e5ffecb9a659c229253d4111d87e1,1,0xdf574c24545e5ffecb9a659c229253d4111d87e1,coinmarketcap,HUSD,HUSD,true,2024-10-22 02:09:00.062665+00,4779,8
1-0xdf801468a808a32656d2ed2d2d80b72a129739f4,1,0xdf801468a808a32656d2ed2d2d80b72a129739f4,coinmarketcap,Somnium Space Cubes,CUBE,true,2024-10-22 02:11:00.05839+00,5338,8
1-0xdfbc9050f5b01df53512dcc39b4f2b2bbacd517a,1,0xdfbc9050f5b01df53512dcc39b4f2b2bbacd517a,coinmarketcap,Jobchain,JOB,true,2024-10-22 02:13:00.086662+00,4287,8
1-0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112,1,0xe0b9a2c3e9f40cf74b2c7f591b2b0cca055c3112,coinmarketcap,GenShards,GS,true,2024-10-22 02:08:00.070009+00,9196,18
1-0xe0b9bcd54bf8a730ea5d3f1ffce0885e911a502c,1,0xe0b9bcd54bf8a730ea5d3f1ffce0885e911a502c,coinmarketcap,Zum Token,ZUM,true,2024-10-22 02:15:00.105077+00,4826,8
1-0xe0c6ce3e73029f201e5c0bedb97f67572a93711c,1,0xe0c6ce3e73029f201e5c0bedb97f67572a93711c,coinmarketcap,ETHplode,ETHPLO,true,2024-10-22 02:13:00.086662+00,4076,6
1-0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c,1,0xe0f63a424a4439cbe457d80e4f4b51ad25b2c56c,coinmarketcap,SPX6900,SPX,true,2024-10-22 02:07:00.087322+00,28081,8
1-0xe11609b9a51caf7d32a55896386ac52ed90e66f1,1,0xe11609b9a51caf7d32a55896386ac52ed90e66f1,coinmarketcap,COMIKETCOIN,CMIT,true,2024-10-22 02:09:00.062665+00,3328,8
1-0xe1bad922f84b198a08292fb600319300ae32471b,1,0xe1bad922f84b198a08292fb600319300ae32471b,coinmarketcap,[FCT] FirmaChain Token,FCT,true,2024-10-22 02:10:00.076595+00,4953,18
1-0xe1c7e30c42c24582888c758984f6e382096786bd,1,0xe1c7e30c42c24582888c758984f6e382096786bd,coinmarketcap,Curate,XCUR,true,2024-10-22 02:16:00.07793+00,7942,8
1-0xe2492f8d2a2618d8709ca99b1d8d75713bd84089,1,0xe2492f8d2a2618d8709ca99b1d8d75713bd84089,coinmarketcap,HeartBout,HB,true,2024-10-22 02:16:00.07793+00,3171,18
1-0xe28b3b32b6c345a34ff64674606124dd5aceca30,1,0xe28b3b32b6c345a34ff64674606124dd5aceca30,coinmarketcap,Injective,INJ,true,2024-10-22 02:14:00.080781+00,7226,18
1-0xe3278df3eb2085ba9b6899812a99a10f9ca5e0df,1,0xe3278df3eb2085ba9b6899812a99a10f9ca5e0df,coinmarketcap,TouristToken,TOTO,true,2024-10-22 02:19:00.06987+00,2960,8
1-0xe3818504c1b32bf1557b16c238b2e01fd3149c17,1,0xe3818504c1b32bf1557b16c238b2e01fd3149c17,coinmarketcap,PILLAR,PLR,true,2024-10-22 02:12:00.06871+00,1834,18
1-0xe41d2489571d322189246dafa5ebde1f4699f498,1,0xe41d2489571d322189246dafa5ebde1f4699f498,coinmarketcap,0x,ZRX,true,2024-10-22 02:13:00.086662+00,1896,18
1-0xe453c3409f8ad2b1fe1ed08e189634d359705a5b,1,0xe453c3409f8ad2b1fe1ed08e189634d359705a5b,coinmarketcap,DGI Game,DGI,true,2024-10-22 02:13:00.086662+00,29112,18
1-0xe469c4473af82217b30cf17b10bcdb6c8c796e75,1,0xe469c4473af82217b30cf17b10bcdb6c8c796e75,coinmarketcap,EXRP Network,EXRN,true,2024-10-22 02:18:00.077743+00,2088,0
1-0xe477292f1b3268687a29376116b0ed27a9c76170,1,0xe477292f1b3268687a29376116b0ed27a9c76170,coinmarketcap,Herocoin,PLAY,true,2024-10-22 02:19:00.06987+00,2323,18
1-0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf,1,0xe50365f5d679cb98a1dd62d6f6e58e59321bcddf,coinmarketcap,LAToken,LAToken,true,2024-10-22 02:10:00.076595+00,2090,18
1-0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,1,0xe530441f4f73bdb6dc2fa5af7c3fc5fd551ec838,coinmarketcap,GSENetwork,GSE,true,2024-10-22 02:11:00.05839+00,3123,4
1-0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,1,0xe53ec727dbdeb9e2d5456c3be40cff031ab40a55,coinmarketcap,SuperVerse,SUPER,true,2024-10-22 02:16:00.07793+00,8290,18
1-0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,1,0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,coinmarketcap,ZEON,ZEON,true,2024-10-22 02:11:00.05839+00,3795,18
1-0xe5caef4af8780e59df925470b050fb23c43ca68c,1,0xe5caef4af8780e59df925470b050fb23c43ca68c,coinmarketcap,Ferrum Network,FRM,true,2024-10-22 02:11:00.05839+00,4228,6
1-0xe63684bcf2987892cefb4caa79bd21b34e98a291,1,0xe63684bcf2987892cefb4caa79bd21b34e98a291,coinmarketcap,Chicken,KFC,true,2024-10-22 02:15:00.105077+00,7169,18
1-0xe66747a101bff2dba3697199dcce5b743b454759,1,0xe66747a101bff2dba3697199dcce5b743b454759,coinmarketcap,Gatechain Token,GT,true,2024-10-22 02:19:00.06987+00,4269,18
1-0xe66b3aa360bb78468c00bebe163630269db3324f,1,0xe66b3aa360bb78468c00bebe163630269db3324f,coinmarketcap,Merchant Token (MTO),MTO,true,2024-10-22 02:16:00.07793+00,12395,18
1-0xe76c6c83af64e4c60245d8c7de953df673a7a33d,1,0xe76c6c83af64e4c60245d8c7de953df673a7a33d,coinmarketcap,Rail,RAIL,true,2024-10-22 02:08:00.070009+00,10854,18
1-0xe803178b48a0e560c2b19f3b3d4e504f79d229ce,1,0xe803178b48a0e560c2b19f3b3d4e504f79d229ce,coinmarketcap,Bobcoin,BOBC,true,2024-10-22 02:18:00.077743+00,18762,18
1-0xe8663a64a96169ff4d95b4299e7ae9a76b905b31,1,0xe8663a64a96169ff4d95b4299e7ae9a76b905b31,coinmarketcap,Rating,Rating,true,2024-10-22 02:08:00.070009+00,3194,8
1-0xe8ff5c9c75deb346acac493c463c8950be03dfba,1,0xe8ff5c9c75deb346acac493c463c8950be03dfba,coinmarketcap,Vibe Coin,VIBE,true,2024-10-22 02:08:00.070009+00,1983,18
1-0xe91598331a36a78f7fefe277ce7c1915da0afb93,1,0xe91598331a36a78f7fefe277ce7c1915da0afb93,coinmarketcap,RunesBridge,RB,true,2024-10-22 02:09:00.062665+00,30649,18
1-0xe95990825aab1a7f0af4cc648f76a3bcc99f25b2,1,0xe95990825aab1a7f0af4cc648f76a3bcc99f25b2,coinmarketcap,Zenswap Network Token,ZNT,true,2024-10-22 02:15:00.105077+00,3446,18
1-0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,1,0xe95a203b1a91a908f9b9ce46459d101078c2c3cb,coinmarketcap,ankrETH,aETHc,true,2024-10-22 02:09:00.062665+00,8100,18
1-0xe9a95d175a5f4c9369f3b74222402eb1b837693b,1,0xe9a95d175a5f4c9369f3b74222402eb1b837693b,coinmarketcap,ChangeNOW,NOW,true,2024-10-22 02:08:00.070009+00,3893,8
1-0xe9fa21e671bcfb04e6868784b89c19d5aa2424ea,1,0xe9fa21e671bcfb04e6868784b89c19d5aa2424ea,coinmarketcap,EurocoinToken,ECTE,true,2024-10-22 02:17:00.090605+00,3741,18
1-0xea097a2b1db00627b2fa17460ad260c016016977,1,0xea097a2b1db00627b2fa17460ad260c016016977,coinmarketcap,Upfiring,UFR,true,2024-10-22 02:12:00.06871+00,2178,18
1-0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,1,0xea1ea0972fa092dd463f2968f9bb51cc4c981d71,coinmarketcap,Modefi,MOD,true,2024-10-22 02:14:00.080781+00,8494,18
1-0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,1,0xea26c4ac16d4a5a106820bc8aee85fd0b7b2b664,coinmarketcap,QuarkChain Token,QKC,true,2024-10-22 02:13:00.086662+00,2840,18
1-0xea38eaa3c86c8f9b751533ba2e562deb9acded40,1,0xea38eaa3c86c8f9b751533ba2e562deb9acded40,coinmarketcap,Fuel Token,FUEL,true,2024-10-22 02:09:00.062665+00,2120,18
1-0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06,1,0xea3983fc6d0fbbc41fb6f6091f68f3e08894dc06,coinmarketcap,Unido,UDO,true,2024-10-22 02:13:00.086662+00,8679,18
1-0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,1,0xeb4c2781e4eba804ce9a9803c67d0893436bb27d,coinmarketcap,renBTC,renBTC,true,2024-10-22 02:13:00.086662+00,5777,8
1-0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,1,0xebd9d99a3982d547c5bb4db7e3b1f9f14b67eb83,coinmarketcap,Everest,ID,true,2024-10-22 02:12:00.06871+00,8495,18
1-0xebf4ca5319f406602eeff68da16261f1216011b5,1,0xebf4ca5319f406602eeff68da16261f1216011b5,coinmarketcap,Yo Token,YOT,true,2024-10-22 02:15:00.105077+00,4229,18
1-0xec213f83defb583af3a000b1c0ada660b1902a0f,1,0xec213f83defb583af3a000b1c0ada660b1902a0f,coinmarketcap,Presearch,PRE,true,2024-10-22 02:17:00.090605+00,2245,18
1-0xec67005c4e498ec7f55e092bd1d35cbc47c91892,1,0xec67005c4e498ec7f55e092bd1d35cbc47c91892,coinmarketcap,Enzyme,MLN,true,2024-10-22 02:12:00.06871+00,1552,18
1-0xec681f28f4561c2a9534799aa38e0d36a83cf478,1,0xec681f28f4561c2a9534799aa38e0d36a83cf478,coinmarketcap,YVS.Finance,YVS,true,2024-10-22 02:19:00.06987+00,8036,18
1-0xeca82185adce47f39c684352b0439f030f860318,1,0xeca82185adce47f39c684352b0439f030f860318,coinmarketcap,Perlin,PERL,true,2024-10-22 02:18:00.077743+00,4293,18
1-0xecc0f1f860a82ab3b442382d93853c02d6384389,1,0xecc0f1f860a82ab3b442382d93853c02d6384389,coinmarketcap,AXIS DeFi,AXIS,true,2024-10-22 02:16:00.07793+00,6670,18
1-0xed0439eacf4c4965ae4613d77a5c2efe10e5f183,1,0xed0439eacf4c4965ae4613d77a5c2efe10e5f183,coinmarketcap,Niftyx Protocol,SHROOM,true,2024-10-22 02:13:00.086662+00,6891,18
